,0
0,0.042689976645845666
1,0.06335671811393945
2,0.08409434280243318
3,0.10474046761516331
4,0.12523805597116053
5,0.14556056854646013
6,0.1656929593678134
7,0.18562532450581085
8,0.2053503639968582
9,0.2248622306863113
10,0.2441559562295868
11,0.2632271429707959
12,0.2820717885134826
13,0.30068618089969307
14,0.31906683344707887
15,0.3320898437696301
16,0.34998681824020544
17,0.36764087534771533
18,0.38504908932184745
19,0.4022086574975365
20,0.41911689186869794
21,0.43577121298206717
22,0.4521691454986556
23,0.4683083149206777
24,0.48418644515833714
25,0.4998013567336496
26,0.5151509654316786
27,0.5302332812770747
28,0.5450464077896643
29,0.5595885413820987
30,0.5689450195390655
31,0.582936191110438
32,0.5966515857570289
33,0.6100897676502041
34,0.6232493926139419
35,0.636129207927338
36,0.6487280521478892
37,0.6610448549375268
38,0.673078636895442
39,0.6848285093690352
40,0.6962936742480975
41,0.7074734237573999
42,0.7183671402217181
43,0.7289742957822881
44,0.7392944521256845
45,0.7478145680834747
46,0.7575591309103352
47,0.7670159305687289
48,0.7761848834755837
49,0.7850659936545245
50,0.7936593522269634
51,0.8019651369077704
52,0.8099836114205308
53,0.8177151249119913
54,0.8251601113133109
55,0.8323190886549026
56,0.8391926583765595
57,0.845781504552293
58,0.852086393135503
59,0.858108171111217
60,0.864684759643183
61,0.8701426687358756
62,0.8753205085785397
63,0.8802194418545811
64,0.8848407076038717
65,0.8891856201954349
66,0.8932555682743354
67,0.8970520136601096
68,0.900576490240589
69,0.9038306028101233
70,0.9068160258986419
71,0.9095345025570618
72,0.9119878431311043
73,0.9141779239969055
74,0.9161066862843597
75,0.9166344279367336
76,0.9180464693108524
77,0.9192034195719607
78,0.9201074653502644
79,0.9207608512735085
80,0.9211658785544642
81,0.9213249035752499
82,0.9212403364547227
83,0.9209146395895988
84,0.9203503262146611
85,0.9195499589082
86,0.9185161481339283
87,0.9172515507383395
88,0.9157588684631154
89,0.9140408464432166
90,0.9125783668218999
91,0.9104176665031809
92,0.9080400676227953
93,0.9054484745353967
94,0.9026458274824194
95,0.8996351010633448
96,0.8964193027364991
97,0.8930014713182446
98,0.8893846754833908
99,0.8855720122761492
100,0.8815666056266394
101,0.8773716048715886
102,0.8729901832997379
103,0.868425536673177
104,0.8636808818046995
105,0.85709574634939
106,0.8520015037782072
107,0.8467370371908199
108,0.8413056327387516
109,0.8357105905740666
110,0.8299552234929922
111,0.8240428555780959
112,0.8179768208742663
113,0.8117604620860563
114,0.8053971292633004
115,0.7988901785387678
116,0.7922429708696493
117,0.7854588707981272
118,0.7785412452292189
119,0.7714934622399039
120,0.767839441139227
121,0.7605397922218282
122,0.13878718041970106
123,0.034159373528502096
124,0.034159373528502096
125,0.034159373528502096
126,0.034159373528502096
127,0.034159373528502096
128,0.034159373528502096
129,0.034159373528502096
130,0.034159373528502096
131,0.034159373528502096
132,0.034159373528502096
133,0.034159373528502096
134,0.034159373528502096
135,0.039385705505982076
136,0.039385705505982076
137,0.039385705505982076
138,0.039385705505982076
139,0.039385705505982076
140,0.039385705505982076
141,0.039385705505982076
142,0.039385705505982076
143,0.039385705505982076
144,0.039385705505982076
145,0.039385705505982076
146,0.039385705505982076
147,0.039385705505982076
148,0.039385705505982076
149,0.039385705505982076
150,0.03828396133943177
151,0.03828396133943177
152,0.03828396133943177
153,0.03828396133943177
154,0.03828396133943177
155,0.03828396133943177
156,0.03828396133943177
157,0.03828396133943177
158,0.03828396133943177
159,0.03828396133943177
160,0.03828396133943177
161,0.03828396133943177
162,0.03828396133943177
163,0.03828396133943177
164,0.03828396133943177
165,0.03657220098345398
166,0.03657220098345398
167,0.03657220098345398
168,0.03657220098345398
169,0.03657220098345398
170,0.03657220098345398
171,0.03657220098345398
172,0.03657220098345398
173,0.03657220098345398
174,0.03657220098345398
175,0.03657220098345398
176,0.03657220098345398
177,0.03657220098345398
178,0.03657220098345398
179,0.03657220098345398
180,0.03652310186269215
181,0.03652310186269215
182,0.03652310186269215
183,0.03652310186269215
184,0.03652310186269215
185,0.03652310186269215
186,0.03652310186269215
187,0.03652310186269215
188,0.03652310186269215
189,0.03652310186269215
190,0.03652310186269215
191,0.03652310186269215
192,0.03652310186269215
193,0.03652310186269215
194,0.03652310186269215
195,0.038350226085380565
196,0.038350226085380565
197,0.038350226085380565
198,0.038350226085380565
199,0.038350226085380565
200,0.038350226085380565
201,0.038350226085380565
202,0.038350226085380565
203,0.038350226085380565
204,0.038350226085380565
205,0.038350226085380565
206,0.038350226085380565
207,0.038350226085380565
208,0.038350226085380565
209,0.038350226085380565
210,0.03704571920626877
211,0.03704571920626877
212,0.03704571920626877
213,0.03704571920626877
214,0.03704571920626877
215,0.03704571920626877
216,0.03704571920626877
217,0.03704571920626877
218,0.03704571920626877
219,0.03704571920626877
220,0.03704571920626877
221,0.03704571920626877
222,0.03704571920626877
223,0.03704571920626877
224,0.03704571920626877
225,0.03841594728798664
226,0.03841594728798664
227,0.03841594728798664
228,0.03841594728798664
229,0.03841594728798664
230,0.03841594728798664
231,0.03841594728798664
232,0.03841594728798664
233,0.03841594728798664
234,0.03841594728798664
235,0.03841594728798664
236,0.03841594728798664
237,0.03841594728798664
238,0.03841594728798664
239,0.03841594728798664
240,0.037823557870647055
241,0.037823557870647055
242,0.037823557870647055
243,0.037823557870647055
244,0.037823557870647055
245,0.037823557870647055
246,0.037823557870647055
247,0.037823557870647055
248,0.037823557870647055
249,0.037823557870647055
250,0.037823557870647055
251,0.037823557870647055
252,0.037823557870647055
253,0.037823557870647055
254,0.037823557870647055
255,0.03693586209866879
256,0.03693586209866879
257,0.03693586209866879
258,0.03693586209866879
259,0.03693586209866879
260,0.03693586209866879
261,0.03693586209866879
262,0.03693586209866879
263,0.03693586209866879
264,0.03693586209866879
265,0.03693586209866879
266,0.03693586209866879
267,0.03693586209866879
268,0.03693586209866879
269,0.03693586209866879
270,0.039619772658222106
271,0.039619772658222106
272,0.039619772658222106
273,0.039619772658222106
274,0.039619772658222106
275,0.039619772658222106
276,0.039619772658222106
277,0.039619772658222106
278,0.039619772658222106
279,0.039619772658222106
280,0.039619772658222106
281,0.039619772658222106
282,0.039619772658222106
283,0.039619772658222106
284,0.039619772658222106
285,0.04202100629851257
286,0.04202100629851257
287,0.04202100629851257
288,0.04202100629851257
289,0.04202100629851257
290,0.04202100629851257
291,0.04202100629851257
292,0.04202100629851257
293,0.04202100629851257
294,0.04202100629851257
295,0.04202100629851257
296,0.04202100629851257
297,0.04202100629851257
298,0.04202100629851257
299,0.04202100629851257
300,0.04187370242968199
301,0.04187370242968199
302,0.04187370242968199
303,0.04187370242968199
304,0.04187370242968199
305,0.04187370242968199
306,0.04187370242968199
307,0.04187370242968199
308,0.04187370242968199
309,0.04187370242968199
310,0.04187370242968199
311,0.04187370242968199
312,0.04187370242968199
313,0.04187370242968199
314,0.04187370242968199
315,0.04811590174422278
316,0.03842758613754156
317,0.033791776504961055
318,0.03155262302996233
319,0.030457789073861635
320,0.029917347471107074
321,0.029648981230256357
322,0.02951527641569345
323,0.029448545474766236
324,0.029415210610032952
325,0.02939855085976395
326,0.02939022290760806
327,0.02938605941417419
328,0.029383977787066834
329,0.029382937003841876
330,0.02497420473477489
331,0.018128278686219145
332,0.016281193456363526
333,0.015945752630910078
334,0.01594053505639881
335,0.01597894685133002
336,0.01600834313289817
337,0.016025573728295307
338,0.01603481982040733
339,0.016039600249811884
340,0.016042029768364927
341,0.016043254349009637
342,0.016043869093793618
343,0.016044177079501433
344,0.016044331225935515
345,0.021328769761797747
346,0.019725715737105708
347,0.020976380592016085
348,0.022054181930119307
349,0.022689299877783568
350,0.023028670293340422
351,0.023203532598655437
352,0.02329222413016468
353,0.023336880796235013
354,0.023359286334248178
355,0.023370508338163443
356,0.023376124141494155
357,0.023378933242436766
358,0.023380338092708616
359,0.023381040591994324
360,0.019515570323348205
361,0.021132680144612802
362,0.02373029560878018
363,0.02534336927494456
364,0.026212316583123094
365,0.02666063725872424
366,0.026888057933384803
367,0.027002559295878435
368,0.027060004793888114
369,0.027088775884535718
370,0.027103173469809134
371,0.02711037526791057
372,0.0271139769166132
373,0.027115777928430153
374,0.02711667848075012
375,0.035084736984853204
376,0.059154627949161084
377,0.07327780621291205
378,0.08050597956004774
379,0.08414902874106639
380,0.08597669346295991
381,0.08689194438381266
382,0.08734991104188644
383,0.08757897805387134
384,0.08769353228197715
385,0.08775081455255217
386,0.087779456974413
387,0.08779377850583252
388,0.08780093935191992
389,0.08780451979612151
390,0.09166327651537455
391,0.12186946742901922
392,0.13703735373178902
393,0.14463047613057178
394,0.14842879049122187
395,0.15032833108830898
396,0.1512781910279694
